date_time,temp,pm2_5,aqi,ozone
2024-01-15 03:00:00,31.0,4.629166667,52.0,0.027041964
2024-01-15 04:00:00,31.0,4.629166667,52.0,0.027041964
2024-01-15 05:00:00,53.0,4.629166667,52.0,0.027041964
2024-01-15 06:00:00,54.0,4.629166667,52.0,0.027041964
2024-01-15 07:00:00,56.0,4.629166667,52.0,0.027041964
2024-01-15 08:00:00,58.0,4.90625,52.0,0.027041964
2024-01-15 09:00:00,62.0,4.90625,52.0,0.027041964
2024-01-15 10:00:00,67.0,4.90625,52.0,0.027041964
2024-01-15 11:00:00,69.0,4.90625,52.0,0.027041964
2024-01-15 12:00:00,68.0,4.90625,52.0,0.027041964
2024-01-15 13:00:00,67.0,4.90625,52.0,0.027041964
2024-01-15 14:00:00,69.0,4.90625,52.0,0.027041964
2024-01-15 15:00:00,69.0,4.90625,52.0,0.027041964
2024-01-15 16:00:00,69.0,11.0125,52.0,0.027041964
2024-01-15 17:00:00,68.0,11.0125,52.0,0.027041964
2024-01-15 18:00:00,67.0,11.0125,52.0,0.027041964
2024-01-15 19:00:00,66.0,11.0125,52.0,0.027041964
2024-01-15 20:00:00,65.0,11.0125,52.0,0.027041964
2024-01-15 21:00:00,65.0,11.0125,52.0,0.027041964
2024-01-15 22:00:00,65.0,11.0125,52.0,0.027041964
2024-01-15 23:00:00,64.0,11.0125,52.0,0.027041964
2024-01-16 00:00:00,65.0,4.78125,42.0,0.027041964
2024-01-16 01:00:00,65.0,4.78125,42.0,0.027041964
2024-01-16 02:00:00,65.0,4.78125,42.0,0.027041964
2024-01-16 03:00:00,65.0,4.78125,42.0,0.027041964
2024-01-16 04:00:00,66.0,4.78125,42.0,0.027041964
2024-01-16 05:00:00,67.0,4.78125,42.0,0.027041964
2024-01-16 06:00:00,68.0,4.78125,42.0,0.027041964
2024-01-16 07:00:00,68.0,4.78125,42.0,0.027041964
2024-01-16 08:00:00,69.0,5.139583333,42.0,0.027041964
2024-01-16 09:00:00,70.0,5.139583333,42.0,0.027041964
2024-01-16 10:00:00,71.0,5.139583333,42.0,0.027041964
2024-01-16 11:00:00,73.0,5.139583333,42.0,0.027041964
2024-01-16 12:00:00,76.0,5.139583333,42.0,0.027041964
2024-01-16 13:00:00,44.0,5.139583333,42.0,0.027041964
2024-01-16 14:00:00,43.5,5.139583333,42.0,0.027041964
2024-01-16 15:00:00,44.0,5.139583333,42.0,0.027041964
2024-01-16 16:00:00,42.0,6.18125,42.0,0.027041964
2024-01-16 17:00:00,40.5,6.18125,42.0,0.027041964
2024-01-16 18:00:00,40.5,6.18125,42.0,0.027041964
2024-01-16 19:00:00,39.0,6.18125,42.0,0.027041964
2024-01-16 20:00:00,37.0,6.18125,42.0,0.027041964
2024-01-16 21:00:00,36.0,6.18125,42.0,0.027041964
2024-01-16 22:00:00,56.0,6.18125,42.0,0.027041964
2024-01-16 23:00:00,54.0,6.18125,42.0,0.027041964
2024-01-17 00:00:00,52.0,7.88125,48.0,0.027041964
2024-01-17 01:00:00,51.0,7.88125,48.0,0.027041964
2024-01-17 02:00:00,50.0,7.88125,48.0,0.027041964
2024-01-17 03:00:00,50.0,7.88125,48.0,0.027041964
2024-01-17 04:00:00,48.0,7.88125,48.0,0.027041964
2024-01-17 05:00:00,43.0,7.88125,48.0,0.027041964
2024-01-17 06:00:00,40.0,7.88125,48.0,0.027041964
2024-01-17 07:00:00,39.0,7.88125,48.0,0.027041964
2024-01-17 08:00:00,40.0,5.404166667,48.0,0.027041964
2024-01-17 09:00:00,43.0,5.404166667,48.0,0.027041964
2024-01-17 10:00:00,47.0,5.404166667,48.0,0.027041964
2024-01-17 11:00:00,51.0,5.404166667,48.0,0.027041964
2024-01-17 12:00:00,55.0,5.404166667,48.0,0.027041964
2024-01-17 13:00:00,58.0,5.404166667,48.0,0.027041964
2024-01-17 14:00:00,59.0,5.404166667,48.0,0.027041964
2024-01-17 15:00:00,60.0,5.404166667,48.0,0.027041964
2024-01-17 16:00:00,61.0,6.225,48.0,0.027041964
2024-01-17 17:00:00,56.0,6.225,48.0,0.027041964
2024-01-17 18:00:00,50.0,6.225,48.0,0.027041964
